"reg_code, crn, student_id"
184879,10946,hbm88
184880,16089,hbm88
184881,13467,hbm88
184882,16527,hbm88
184883,14219,hbm88
184884,15318,hbm88
184885,10469,mgw34
184886,11336,mgw34
184887,12133,mgw34
184888,13914,mgw34
184889,10981,mgw34
184890,12667,mgw34
184891,22540,mgw34
184892,23143,mgw34
184893,21226,mgw34
184894,20200,mgw34
184895,30429,mgw34
184896,31951,mgw34
184897,34473,mgw34
184898,30141,mgw34
184899,32583,mgw34
184900,40798,mgw34
184901,40060,mgw34
184902,40441,mgw34
184903,40313,mgw34
184904,40840,mgw34
184905,40228,mgw34
184906,11168,mgw34
184907,13319,mgw34
184908,15689,mgw34
184909,10993,njc61
184910,13329,njc61
184911,20378,njc61
184912,24178,njc61
184913,22706,njc61
184914,23179,njc61
184915,31197,njc61
184916,32221,njc61
184917,30299,njc61
184918,30378,njc61
184919,30184,njc61
184920,33658,njc61
184921,41371,njc61
184922,40008,njc61
184923,40404,njc61
184924,11963,njc61
184925,14999,njc61
184926,12899,njc61
184927,15792,njc61
184928,15363,avd53
184929,13977,avd53
184930,12683,avd53
184931,21369,avd53
184932,21127,avd53
184933,20607,avd53
184934,34456,avd53
184935,30068,avd53
184936,30795,avd53
184937,32379,avd53
184938,32549,avd53
184939,40110,avd53
184940,40109,avd53
184941,41053,avd53
184942,40678,avd53
184943,41320,avd53
184944,40865,avd53
184945,15643,avd53
184946,13825,avd53
184947,15533,avd53
184948,10681,avd53
184949,14983,avd53
184950,10441,avd53
184951,10186,avd53
184952,10045,jfk67
184953,13620,jfk67
184954,21413,jfk67
184955,21792,jfk67
184956,24930,jfk67
184957,22019,jfk67
184958,25523,jfk67
184959,34299,jfk67
184960,34856,jfk67
184961,40407,jfk67
184962,40325,jfk67
184963,41515,jfk67
184964,40133,jfk67
184965,40317,jfk67
184966,15819,jfk67
184967,13317,jfk67
184968,10238,jfk67
184969,15624,jfk67
184970,14315,jfk67
184971,15727,jfk67
184972,14904,sru45
184973,15356,sru45
184974,11858,sru45
184975,13202,sru45
184976,15299,sru45
184977,24278,sru45
184978,24177,sru45
184979,23926,sru45
184980,22273,sru45
184981,25926,sru45
184982,30449,sru45
184983,34625,sru45
184984,34610,sru45
184985,31224,sru45
184986,30050,sru45
184987,41240,sru45
184988,40664,sru45
184989,40153,sru45
184990,40659,sru45
184991,40340,sru45
184992,40392,sru45
184993,15940,sru45
184994,15736,sru45
184995,12352,sru45
184996,14196,sru45
184997,11149,tcg28
184998,10883,tcg28
184999,11872,tcg28
185000,13222,tcg28
185001,14897,tcg28
185002,25542,tcg28
185003,20643,tcg28
185004,22296,tcg28
185005,20467,tcg28
185006,20243,tcg28
185007,33506,tcg28
185008,32612,tcg28
185009,30344,tcg28
185010,30382,tcg28
185011,32542,tcg28
185012,34620,tcg28
185013,41596,tcg28
185014,41842,tcg28
185015,40299,tcg28
185016,40469,tcg28
185017,40924,tcg28
185018,41798,tcg28
185019,12516,tcg28
185020,12212,tcg28
185021,10880,tcg28
185022,10842,tcg28
185023,11218,tcg28
185024,14714,tcg28
185025,13212,ams122
185026,10670,ams122
185027,10153,ams122
185028,11516,ams122
185029,21301,ams122
185030,21121,ams122
185031,22616,ams122
185032,23090,ams122
185033,25516,ams122
185034,20686,ams122
185035,32607,ams122
185036,30523,ams122
185037,30414,ams122
185038,32924,ams122
185039,41452,ams122
185040,40135,ams122
185041,40217,ams122
185042,40726,ams122
185043,40007,ams122
185044,40216,ams122
185045,10238,ams122
185046,10021,ams122
185047,11974,nkb78
185048,11516,nkb78
185049,15581,nkb78
185050,11594,nkb78
185051,13880,nkb78
185052,11535,nkb78
185053,20452,nkb78
185054,22037,nkb78
185055,25531,nkb78
185056,20604,nkb78
185057,25281,nkb78
185058,31201,nkb78
185059,31384,nkb78
185060,31832,nkb78
185061,41420,nkb78
185062,40562,nkb78
185063,40685,nkb78
185064,41096,nkb78
185065,41437,nkb78
185066,16748,nkb78
185067,13393,nkb78
185068,10117,nkb78
185069,16849,nkb78
185070,10916,nkb78
185071,15592,blw58
185072,15435,blw58
185073,12860,blw58
185074,23925,blw58
185075,20237,blw58
185076,25238,blw58
185077,22370,blw58
185078,32472,blw58
185079,31193,blw58
185080,34633,blw58
185081,32043,blw58
185082,40094,blw58
185083,40493,blw58
185084,41762,blw58
185085,40900,blw58
185086,40185,blw58
185087,42028,blw58
185088,10056,blw58
185089,15038,blw58
185090,11992,tac80
185091,12353,tac80
185092,11451,tac80
185093,14893,tac80
185094,15369,tac80
185095,23003,tac80
185096,22139,tac80
185097,21003,tac80
185098,21334,tac80
185099,30423,tac80
185100,32991,tac80
185101,30586,tac80
185102,33774,tac80
185103,34407,tac80
185104,40722,tac80
185105,40646,tac80
185106,13092,tac80
185107,11938,tac80
185108,16561,tac80
185109,10649,tih95
185110,10149,tih95
185111,10411,tih95
185112,21260,tih95
185113,23980,tih95
185114,22435,tih95
185115,20976,tih95
185116,33044,tih95
185117,30980,tih95
185118,30209,tih95
185119,31840,tih95
185120,40312,tih95
185121,42161,tih95
185122,42150,tih95
185123,40609,tih95
185124,41199,tih95
185125,11199,tih95
185126,11542,tih95
185127,12905,tih95
185128,10721,tih95
185129,12594,tih95
185130,15393,fsb56
185131,12036,fsb56
185132,15248,fsb56
185133,10384,fsb56
185134,21072,fsb56
185135,21003,fsb56
185136,34125,fsb56
185137,34626,fsb56
185138,30545,fsb56
185139,40442,fsb56
185140,41198,fsb56
185141,40298,fsb56
185142,12935,fsb56
185143,10302,fsb56
185144,13060,fsb56
185145,13825,fsb56
185146,12338,fsb56
185147,15581,srh977
185148,13785,srh977
185149,12868,srh977
185150,20439,srh977
185151,22037,srh977
185152,20682,srh977
185153,23562,srh977
185154,30350,srh977
185155,31312,srh977
185156,30248,srh977
185157,32560,srh977
185158,34752,srh977
185159,40078,srh977
185160,40871,srh977
185161,40014,srh977
185162,40530,srh977
185163,11764,srh977
185164,13463,srh977
185165,15376,srh977
185166,12354,srh977
185167,11281,rls24
185168,21259,rls24
185169,21411,rls24
185170,23021,rls24
185171,20314,rls24
185172,33656,rls24
185173,31734,rls24
185174,30436,rls24
185175,31421,rls24
185176,30474,rls24
185177,41046,rls24
185178,42158,rls24
185179,40282,rls24
185180,40670,rls24
185181,41195,rls24
185182,12244,rls24
185183,10508,rls24
185184,10188,rls24
185185,10719,rls24
185186,13210,jrj536
185187,15556,jrj536
185188,20005,jrj536
185189,25085,jrj536
185190,22164,jrj536
185191,32795,jrj536
185192,30514,jrj536
185193,30399,jrj536
185194,34689,jrj536
185195,40190,jrj536
185196,41401,jrj536
185197,40259,jrj536
185198,41420,jrj536
185199,40392,jrj536
185200,12061,jrj536
185201,13983,jrj536
185202,11107,jrj536
185203,15009,jrj536
185204,16757,jrj536
185205,13224,ajm762
185206,11179,ajm762
185207,10365,ajm762
185208,11731,ajm762
185209,13215,ajm762
185210,12544,ajm762
185211,20438,ajm762
185212,22218,ajm762
185213,25509,ajm762
185214,22977,ajm762
185215,33775,ajm762
185216,31894,ajm762
185217,33665,ajm762
185218,40361,ajm762
185219,41325,ajm762
185220,41799,ajm762
185221,40328,ajm762
185222,40520,ajm762
185223,10997,ajm762
185224,11361,ajm762
185225,15571,ajm762
185226,12158,ajm762
185227,12681,biw14
185228,10688,biw14
185229,13201,biw14
185230,11024,biw14
185231,10580,biw14
185232,11190,biw14
185233,20459,biw14
185234,22512,biw14
185235,21046,biw14
185236,20797,biw14
185237,34614,biw14
185238,31596,biw14
185239,42101,biw14
185240,40575,biw14
185241,42162,biw14
185242,15534,biw14
185243,13351,biw14
185244,15026,biw14
185245,10214,biw14
185246,12034,vcs23
185247,13469,vcs23
185248,11333,vcs23
185249,20247,vcs23
185250,20568,vcs23
185251,20544,vcs23
185252,22460,vcs23
185253,31775,vcs23
185254,30863,vcs23
185255,30646,vcs23
185256,30417,vcs23
185257,33495,vcs23
185258,40409,vcs23
185259,40102,vcs23
185260,40250,vcs23
185261,41092,vcs23
185262,40130,vcs23
185263,41563,vcs23
185264,10620,vcs23
185265,10017,vcs23
185266,10036,vcs23
185267,11862,vcs23
185268,15380,vcs23
185269,13978,hms67
185270,11118,hms67
185271,11998,hms67
185272,22200,hms67
185273,21518,hms67
185274,21712,hms67
185275,23036,hms67
185276,21174,hms67
185277,21077,hms67
185278,30472,hms67
185279,30515,hms67
185280,30677,hms67
185281,40228,hms67
185282,40411,hms67
185283,40016,hms67
185284,40359,hms67
185285,40060,hms67
185286,41426,hms67
185287,11365,hms67
185288,15007,hms67
185289,10291,hms67
185290,11751,hms67
185291,16133,hms67
185292,10017,mdd223
185293,13197,mdd223
185294,11091,mdd223
185295,10016,mdd223
185296,10484,mdd223
185297,13491,mdd223
185298,14022,mdd223
185299,20268,mdd223
185300,21978,mdd223
185301,21754,mdd223
185302,34637,mdd223
185303,34707,mdd223
185304,30326,mdd223
185305,30677,mdd223
185306,42000,mdd223
185307,41089,mdd223
185308,40833,mdd223
185309,40564,mdd223
185310,40577,mdd223
185311,15193,mdd223
185312,15632,mdd223
185313,12935,mdd223
185314,15202,mdd223
185315,11558,mdd223
185316,10573,sdh20
185317,13003,sdh20
185318,10017,sdh20
185319,11998,sdh20
185320,11698,sdh20
185321,10558,sdh20
185322,10524,sdh20
185323,21910,sdh20
185324,21281,sdh20
185325,20826,sdh20
185326,30387,sdh20
185327,30468,sdh20
185328,30462,sdh20
185329,30122,sdh20
185330,40723,sdh20
185331,40038,sdh20
185332,40033,sdh20
185333,15123,sdh20
185334,11028,sdh20
185335,11122,sdh20
185336,11354,dds97
185337,14711,dds97
185338,14935,dds97
185339,22195,dds97
185340,20452,dds97
185341,20643,dds97
185342,23936,dds97
185343,21187,dds97
185344,20493,dds97
185345,30594,dds97
185346,32225,dds97
185347,33859,dds97
185348,31833,dds97
185349,42152,dds97
185350,40367,dds97
185351,40724,dds97
185352,11291,dds97
185353,10943,dds97
185354,10486,dds97
185355,11655,jdf41
185356,10449,jdf41
185357,13501,jdf41
185358,25515,jdf41
185359,21860,jdf41
185360,20811,jdf41
185361,20297,jdf41
185362,34300,jdf41
185363,31423,jdf41
185364,30784,jdf41
185365,40355,jdf41
185366,40208,jdf41
185367,40728,jdf41
185368,10382,jdf41
185369,14999,jdf41
185370,16047,jdf41
185371,16070,jdf41
185372,12003,jdf41
185373,15569,jch84
185374,10608,jch84
185375,25526,jch84
185376,22681,jch84
185377,20331,jch84
185378,25317,jch84
185379,34628,jch84
185380,31128,jch84
185381,32764,jch84
185382,30144,jch84
185383,33450,jch84
185384,42031,jch84
185385,40771,jch84
185386,41089,jch84
185387,41147,jch84
185388,40590,jch84
185389,11559,jch84
185390,13363,jch84
185391,11601,jch84
185392,12004,jrn64
185393,12197,jrn64
185394,12681,jrn64
185395,12034,jrn64
185396,11132,jrn64
185397,10384,jrn64
185398,22618,jrn64
185399,20350,jrn64
185400,24509,jrn64
185401,20551,jrn64
185402,30862,jrn64
185403,34531,jrn64
185404,32427,jrn64
185405,30366,jrn64
185406,31865,jrn64
185407,40216,jrn64
185408,41616,jrn64
185409,40247,jrn64
185410,41401,jrn64
185411,10487,jrn64
185412,11087,jrn64
185413,12028,jrn64
185414,11144,jrn64
185415,10607,jrn64
185416,10464,jrn64
185417,13999,rka81
185418,12868,rka81
185419,13201,rka81
185420,20616,rka81
185421,20397,rka81
185422,22794,rka81
185423,21183,rka81
185424,24041,rka81
185425,32334,rka81
185426,30166,rka81
185427,31464,rka81
185428,41372,rka81
185429,41046,rka81
185430,40101,rka81
185431,40807,rka81
185432,40901,rka81
185433,40868,rka81
185434,10449,rka81
185435,12326,rka81
185436,11529,kda45
185437,16294,kda45
185438,10822,kda45
185439,15404,kda45
185440,10383,kda45
185441,24198,kda45
185442,21276,kda45
185443,20548,kda45
185444,30412,kda45
185445,30393,kda45
185446,30205,kda45
185447,30550,kda45
185448,41678,kda45
185449,41196,kda45
185450,41096,kda45
185451,40527,kda45
185452,40198,kda45
185453,41424,kda45
185454,15367,kda45
185455,12954,kda45
185456,11830,kda45
185457,15014,kda45
185458,16148,sgb53
185459,16158,sgb53
185460,12681,sgb53
185461,13330,sgb53
185462,15195,sgb53
185463,25350,sgb53
185464,24932,sgb53
185465,22380,sgb53
185466,22977,sgb53
185467,20349,sgb53
185468,30538,sgb53
185469,30484,sgb53
185470,32450,sgb53
185471,40925,sgb53
185472,40246,sgb53
185473,41392,sgb53
185474,40901,sgb53
185475,41175,sgb53
185476,10507,sgb53
185477,13327,sgb53
185478,11810,sgb53
185479,12411,sgb53
185480,11112,sgb53
185481,12405,psg10
185482,11090,psg10
185483,21489,psg10
185484,22205,psg10
185485,22202,psg10
185486,34651,psg10
185487,32221,psg10
185488,30185,psg10
185489,41681,psg10
185490,41679,psg10
185491,40198,psg10
185492,40662,psg10
185493,40329,psg10
185494,41154,psg10
185495,15370,psg10
185496,12694,psg10
185497,11162,psg10
185498,11810,psg10
185499,10350,wjc761
185500,10985,wjc761
185501,10079,wjc761
185502,10436,wjc761
185503,12010,wjc761
185504,11929,wjc761
185505,22350,wjc761
185506,20439,wjc761
185507,21170,wjc761
185508,21215,wjc761
185509,32537,wjc761
185510,30714,wjc761
185511,30479,wjc761
185512,32188,wjc761
185513,41518,wjc761
185514,40593,wjc761
185515,40212,wjc761
185516,16849,wjc761
185517,10049,wjc761
185518,11774,wjc761
185519,15051,wjc761
185520,13446,wjc761
185521,12352,wjc761
185522,12116,wjc761
185523,15443,cps808
185524,10961,cps808
185525,20789,cps808
185526,20256,cps808
185527,23000,cps808
185528,24179,cps808
185529,21800,cps808
185530,21097,cps808
185531,30051,cps808
185532,30911,cps808
185533,30600,cps808
185534,30468,cps808
185535,41798,cps808
185536,41520,cps808
185537,42156,cps808
185538,11112,cps808
185539,11080,cps808
185540,13021,cps808
185541,11622,cps808
185542,11629,cps808
185543,13763,mjw17
185544,12131,mjw17
185545,11835,mjw17
185546,10699,mjw17
185547,20249,mjw17
185548,23789,mjw17
185549,22754,mjw17
185550,30366,mjw17
185551,31544,mjw17
185552,30339,mjw17
185553,40585,mjw17
185554,40444,mjw17
185555,40027,mjw17
185556,40154,mjw17
185557,15413,mjw17
185558,12877,mjw17
185559,13671,jah177
185560,13466,jah177
185561,13733,jah177
185562,15397,jah177
185563,11773,jah177
185564,21411,jah177
185565,21435,jah177
185566,22834,jah177
185567,22618,jah177
185568,22460,jah177
185569,32944,jah177
185570,32204,jah177
185571,34658,jah177
185572,34651,jah177
185573,31326,jah177
185574,32335,jah177
185575,33811,jah177
185576,41426,jah177
185577,41047,jah177
185578,40016,jah177
185579,40174,jah177
185580,40832,jah177
185581,11506,jah177
185582,10306,jah177
185583,13108,jah177
185584,11279,jah177
185585,11775,jah177
185586,12597,jah177
185587,11699,mmm31
185588,13208,mmm31
185589,10559,mmm31
185590,15168,mmm31
185591,12385,mmm31
185592,26058,mmm31
185593,21228,mmm31
185594,24205,mmm31
185595,24181,mmm31
185596,32305,mmm31
185597,34215,mmm31
185598,30910,mmm31
185599,30655,mmm31
185600,32274,mmm31
185601,40318,mmm31
185602,40295,mmm31
185603,40013,mmm31
185604,15021,mmm31
185605,12013,mmm31
185606,11924,mmm31
185607,12127,mmm31
185608,13782,mmm31
185609,15063,mmm31
185610,10616,jam304
185611,10107,jam304
185612,14835,jam304
185613,10867,jam304
185614,25750,jam304
185615,23030,jam304
185616,21369,jam304
185617,22922,jam304
185618,30289,jam304
185619,30950,jam304
185620,32469,jam304
185621,33473,jam304
185622,40444,jam304
185623,40215,jam304
185624,40897,jam304
185625,41208,jam304
185626,12332,jam304
185627,11117,jam304
185628,11418,jam304
185629,15010,jam304
185630,14998,jam304
185631,10892,igs22
185632,11713,igs22
185633,12683,igs22
185634,13452,igs22
185635,10829,igs22
185636,10854,igs22
185637,25312,igs22
185638,22901,igs22
185639,20595,igs22
185640,20005,igs22
185641,20558,igs22
185642,32472,igs22
185643,32954,igs22
185644,33876,igs22
185645,30757,igs22
185646,31603,igs22
185647,41514,igs22
185648,40609,igs22
185649,40898,igs22
185650,41526,igs22
185651,42155,igs22
185652,12899,igs22
185653,10138,igs22
185654,13330,igs22
185655,13320,igs22
185656,13424,igs22
185657,14937,rmi45
185658,10762,rmi45
185659,12021,rmi45
185660,12914,rmi45
185661,11096,rmi45
185662,24988,rmi45
185663,26056,rmi45
185664,21999,rmi45
185665,20325,rmi45
185666,34531,rmi45
185667,30651,rmi45
185668,30422,rmi45
185669,34706,rmi45
185670,33195,rmi45
185671,40168,rmi45
185672,40680,rmi45
185673,41739,rmi45
185674,41742,rmi45
185675,12556,rmi45
185676,15531,rmi45
185677,10996,rmi45
185678,15171,rmi45
185679,16453,rmi45
185680,15337,rmi45
185681,15252,mkh31
185682,21101,mkh31
185683,23038,mkh31
185684,20336,mkh31
185685,20399,mkh31
185686,20196,mkh31
185687,25839,mkh31
185688,34662,mkh31
185689,30438,mkh31
185690,34658,mkh31
185691,31245,mkh31
185692,34628,mkh31
185693,33811,mkh31
185694,40665,mkh31
185695,41870,mkh31
185696,41278,mkh31
185697,40216,mkh31
185698,40778,mkh31
185699,10583,mkh31
185700,10762,mkh31
185701,11312,mkh31
185702,15021,mkh31
185703,10150,dmr85
185704,11763,dmr85
185705,11114,dmr85
185706,12051,dmr85
185707,26286,dmr85
185708,23155,dmr85
185709,25332,dmr85
185710,25229,dmr85
185711,24032,dmr85
185712,22584,dmr85
185713,34632,dmr85
185714,32428,dmr85
185715,31848,dmr85
185716,33086,dmr85
185717,33658,dmr85
185718,30105,dmr85
185719,40674,dmr85
185720,40276,dmr85
185721,11121,dmr85
185722,12321,dmr85
185723,13502,cmc97
185724,12169,cmc97
185725,10547,cmc97
185726,13696,cmc97
185727,12021,cmc97
185728,22529,cmc97
185729,20490,cmc97
185730,26038,cmc97
185731,32537,cmc97
185732,31595,cmc97
185733,31422,cmc97
185734,32270,cmc97
185735,31032,cmc97
185736,40044,cmc97
185737,41742,cmc97
185738,40024,cmc97
185739,40288,cmc97
185740,41311,cmc97
185741,13989,cmc97
185742,15322,cmc97
185743,10197,cmc97
185744,12724,abb24
185745,15230,abb24
185746,12160,abb24
185747,15377,abb24
185748,24180,abb24
185749,22329,abb24
185750,21557,abb24
185751,22296,abb24
185752,30680,abb24
185753,32993,abb24
185754,30010,abb24
185755,31378,abb24
185756,40722,abb24
185757,41428,abb24
185758,40311,abb24
185759,16756,abb24
185760,15064,abb24
185761,11387,abb24
185762,10018,dcl72
185763,10452,dcl72
185764,10516,dcl72
185765,25511,dcl72
185766,25532,dcl72
185767,25352,dcl72
185768,21782,dcl72
185769,21771,dcl72
185770,22038,dcl72
185771,34606,dcl72
185772,32987,dcl72
185773,30260,dcl72
185774,32947,dcl72
185775,31867,dcl72
185776,30533,dcl72
185777,40151,dcl72
185778,40361,dcl72
185779,41317,dcl72
185780,41613,dcl72
185781,40562,dcl72
185782,41310,dcl72
185783,42160,dcl72
185784,10062,dcl72
185785,12338,dcl72
185786,10968,dcs177
185787,10306,dcs177
185788,12683,dcs177
185789,11112,dcs177
185790,10781,dcs177
185791,12638,dcs177
185792,21455,dcs177
185793,21302,dcs177
185794,23575,dcs177
185795,22439,dcs177
185796,21459,dcs177
185797,34859,dcs177
185798,30484,dcs177
185799,33684,dcs177
185800,31850,dcs177
185801,34130,dcs177
185802,40007,dcs177
185803,41420,dcs177
185804,41048,dcs177
185805,12550,dcs177
185806,10750,dcs177
185807,10665,dcs177
185808,13323,dcs177
185809,15378,dcs177
185810,15321,dcs177
185811,14836,spb72
185812,10403,spb72
185813,10665,spb72
185814,13620,spb72
185815,10153,spb72
185816,26005,spb72
185817,25692,spb72
185818,24270,spb72
185819,25799,spb72
185820,31187,spb72
185821,34555,spb72
185822,40925,spb72
185823,40872,spb72
185824,41742,spb72
185825,41452,spb72
185826,12601,spb72
185827,10058,spb72
185828,11467,spb72
185829,11120,spb72
185830,11260,spb72
185831,15272,amj30
185832,12009,amj30
185833,13645,amj30
185834,26005,amj30
185835,20489,amj30
185836,23252,amj30
185837,20458,amj30
185838,30568,amj30
185839,34407,amj30
185840,30655,amj30
185841,30493,amj30
185842,41431,amj30
185843,40263,amj30
185844,40392,amj30
185845,40110,amj30
185846,15017,amj30
185847,10085,amj30
185848,10747,amj30
185849,12880,amj30
185850,15032,amj30
185851,16801,amj30
185852,15272,sbf29
185853,11929,sbf29
185854,14830,sbf29
185855,10969,sbf29
185856,22320,sbf29
185857,20514,sbf29
185858,20452,sbf29
185859,22272,sbf29
185860,30980,sbf29
185861,31531,sbf29
185862,30479,sbf29
185863,30864,sbf29
185864,34402,sbf29
185865,41686,sbf29
185866,41170,sbf29
185867,40181,sbf29
185868,40679,sbf29
185869,10352,sbf29
185870,13081,sbf29
185871,12661,sbf29
185872,10725,sbf29
185873,11558,sbf29
185874,11117,crb32
185875,10156,crb32
185876,13977,crb32
185877,15936,crb32
185878,20607,crb32
185879,20326,crb32
185880,22499,crb32
185881,20166,crb32
185882,31208,crb32
185883,32890,crb32
185884,33044,crb32
185885,41750,crb32
185886,40899,crb32
185887,40318,crb32
185888,40232,crb32
185889,10607,crb32
185890,10943,crb32
185891,11822,crb32
185892,12353,crb32
185893,12683,rsk45
185894,10873,rsk45
185895,11975,rsk45
185896,10396,rsk45
185897,10485,rsk45
185898,22203,rsk45
185899,20357,rsk45
185900,25839,rsk45
185901,25510,rsk45
185902,34124,rsk45
185903,34833,rsk45
185904,30587,rsk45
185905,32749,rsk45
185906,40676,rsk45
185907,40365,rsk45
185908,41516,rsk45
185909,15728,rsk45
185910,10991,rsk45
185911,13696,rsk45
185912,13090,rsk45
185913,15043,rsk45
185914,14687,mss26
185915,13626,mss26
185916,10767,mss26
185917,12048,mss26
185918,12640,mss26
185919,20598,mss26
185920,20067,mss26
185921,20762,mss26
185922,25746,mss26
185923,31952,mss26
185924,30681,mss26
185925,30911,mss26
185926,30530,mss26
185927,40394,mss26
185928,41740,mss26
185929,40026,mss26
185930,11346,mss26
185931,10217,mss26
185932,10564,mss26
185933,11841,mss26
185934,13064,mss26
185935,14940,sai60
185936,10909,sai60
185937,20604,sai60
185938,20397,sai60
185939,21567,sai60
185940,23909,sai60
185941,32661,sai60
185942,31268,sai60
185943,30489,sai60
185944,32045,sai60
185945,40152,sai60
185946,41573,sai60
185947,40358,sai60
185948,40276,sai60
185949,10212,sai60
185950,13371,sai60
185951,15124,sai60
185952,13075,sai60
185953,10456,jgv475
185954,12539,jgv475
185955,15390,jgv475
185956,12009,jgv475
185957,13964,jgv475
185958,10593,jgv475
185959,20215,jgv475
185960,33160,jgv475
185961,33772,jgv475
185962,30123,jgv475
185963,40164,jgv475
185964,41690,jgv475
185965,40809,jgv475
185966,40567,jgv475
185967,40246,jgv475
185968,12812,jgv475
185969,15371,jgv475
185970,12869,jgv475
185971,13090,jgv475
185972,10798,lrw55
185973,13749,lrw55
185974,12281,lrw55
185975,13628,lrw55
185976,25349,lrw55
185977,22638,lrw55
185978,20035,lrw55
185979,25562,lrw55
185980,24270,lrw55
185981,30582,lrw55
185982,30363,lrw55
185983,30387,lrw55
185984,30468,lrw55
185985,33094,lrw55
185986,40109,lrw55
185987,40234,lrw55
185988,40867,lrw55
185989,41779,lrw55
185990,40128,lrw55
185991,40574,lrw55
185992,15064,lrw55
185993,16491,lrw55
185994,15692,lrw55
185995,12338,lrw55
185996,11564,anf51
185997,11025,anf51
185998,12661,anf51
185999,12842,anf51
186000,20908,anf51
186001,25549,anf51
186002,22137,anf51
186003,23666,anf51
186004,21466,anf51
186005,22090,anf51
186006,32950,anf51
186007,33153,anf51
186008,33653,anf51
186009,30810,anf51
186010,30760,anf51
186011,40359,anf51
186012,41978,anf51
186013,41797,anf51
186014,10034,anf51
186015,15014,anf51
186016,10666,anf51
186017,15804,anf51
186018,11008,anf51
186019,13534,mrt89
186020,15551,mrt89
186021,13628,mrt89
186022,10393,mrt89
186023,11826,mrt89
186024,22444,mrt89
186025,23246,mrt89
186026,21708,mrt89
186027,30688,mrt89
186028,30545,mrt89
186029,30910,mrt89
186030,30823,mrt89
186031,41740,mrt89
186032,40684,mrt89
186033,41093,mrt89
186034,40249,mrt89
186035,15643,mrt89
186036,10340,mrt89
186037,11353,mrt89
186038,15530,mrt89
186039,10908,rdm957
186040,10033,rdm957
186041,10210,rdm957
186042,11911,rdm957
186043,25422,rdm957
186044,21808,rdm957
186045,21187,rdm957
186046,21694,rdm957
186047,34552,rdm957
186048,30976,rdm957
186049,30550,rdm957
186050,40097,rdm957
186051,40340,rdm957
186052,41670,rdm957
186053,42036,rdm957
186054,40493,rdm957
186055,42142,rdm957
186056,10200,rdm957
186057,16775,rdm957
186058,10191,rdm957
186059,10218,rdm957
186060,12325,rdm957
186061,13491,sep32
186062,10780,sep32
186063,10992,sep32
186064,20433,sep32
186065,20613,sep32
186066,25683,sep32
186067,26056,sep32
186068,32942,sep32
186069,30048,sep32
186070,34537,sep32
186071,34800,sep32
186072,40428,sep32
186073,41046,sep32
186074,41220,sep32
186075,42154,sep32
186076,13563,sep32
186077,10058,sep32
186078,11980,sep32
186079,12555,sep32
186080,14707,sep32
186081,11178,kcm63
186082,12003,kcm63
186083,13455,kcm63
186084,13977,kcm63
186085,10901,kcm63
186086,22440,kcm63
186087,22323,kcm63
186088,23066,kcm63
186089,22707,kcm63
186090,20235,kcm63
186091,31982,kcm63
186092,33661,kcm63
186093,32234,kcm63
186094,33507,kcm63
186095,40705,kcm63
186096,40655,kcm63
186097,40660,kcm63
186098,11201,kcm63
186099,11999,kcm63
186100,16054,kcm63
186101,11345,mjk65
186102,10102,mjk65
186103,20494,mjk65
186104,26241,mjk65
186105,20809,mjk65
186106,24228,mjk65
186107,25982,mjk65
186108,33131,mjk65
186109,34690,mjk65
186110,34724,mjk65
186111,41280,mjk65
186112,40205,mjk65
186113,42242,mjk65
186114,41310,mjk65
186115,40683,mjk65
186116,42153,mjk65
186117,40563,mjk65
186118,10900,mjk65
186119,11168,mjk65
186120,10782,mjk65
186121,15118,kjh93
186122,10702,kjh93
186123,10410,kjh93
186124,10185,kjh93
186125,25564,kjh93
186126,25316,kjh93
186127,24931,kjh93
186128,20085,kjh93
186129,23149,kjh93
186130,31031,kjh93
186131,34408,kjh93
186132,30010,kjh93
186133,30064,kjh93
186134,30048,kjh93
186135,42161,kjh93
186136,40841,kjh93
186137,40603,kjh93
186138,40800,kjh93
186139,10884,kjh93
186140,12391,kjh93
186141,11122,kjh93
186142,10949,gal21
186143,12479,gal21
186144,12638,gal21
186145,12466,gal21
186146,20317,gal21
186147,24222,gal21
186148,20424,gal21
186149,31736,gal21
186150,34615,gal21
186151,33495,gal21
186152,31265,gal21
186153,34190,gal21
186154,40470,gal21
186155,40331,gal21
186156,40534,gal21
186157,41198,gal21
186158,40872,gal21
186159,10664,gal21
186160,10124,gal21
186161,10257,gal21
186162,11536,gal21
186163,12391,gal21
186164,13213,avs46
186165,11270,avs46
186166,15380,avs46
186167,10511,avs46
186168,20928,avs46
186169,20228,avs46
186170,21285,avs46
186171,32912,avs46
186172,32550,avs46
186173,34538,avs46
186174,33521,avs46
186175,40313,avs46
186176,40112,avs46
186177,40494,avs46
186178,41311,avs46
186179,41563,avs46
186180,13091,avs46
186181,10193,avs46
186182,11744,avs46
186183,12328,avs46
186184,12011,aed30
186185,10867,aed30
186186,13013,aed30
186187,10785,aed30
186188,12682,aed30
186189,24189,aed30
186190,24931,aed30
186191,30245,aed30
186192,32538,aed30
186193,30408,aed30
186194,34476,aed30
186195,40199,aed30
186196,41047,aed30
186197,40840,aed30
186198,41395,aed30
186199,11822,aed30
186200,10604,aed30
186201,15524,aed30
186202,10784,aed30
186203,14940,gcj91
186204,13360,gcj91
186205,13635,gcj91
186206,13691,gcj91
186207,22328,gcj91
